fishid,ka,date,tl_mm,weight_g,lake,sex
T449276_1,12.28,3000-10-22,1030,6150,Rimov,F
T449276_1,7.24,3000-10-23,1030,6150,Rimov,F
T449276_1,9.56,3000-10-24,1030,6150,Rimov,F
T449276_1,9.45,3000-10-25,1030,6150,Rimov,F
T449276_1,6.23,3000-10-26,1030,6150,Rimov,F
T449276_1,8.81,3000-10-27,1030,6150,Rimov,F
T449276_1,6.16,3000-10-28,1030,6150,Rimov,F
T449276_1,14.11,3000-10-29,1030,6150,Rimov,F
T449276_1,9.54,3000-10-30,1030,6150,Rimov,F
T449276_1,10.2,3000-10-31,1030,6150,Rimov,F
T449276_1,12.11,3000-11-01,1030,6150,Rimov,F
T449276_1,7.06,3000-11-02,1030,6150,Rimov,F
T449276_1,15.84,3000-11-03,1030,6150,Rimov,F
T449276_1,8.7,3000-11-04,1030,6150,Rimov,F
T449276_1,11.84,3000-11-05,1030,6150,Rimov,F
T449276_1,15.54,3000-11-06,1030,6150,Rimov,F
T449276_1,14.78,3000-11-07,1030,6150,Rimov,F
T449276_1,16.29,3000-11-08,1030,6150,Rimov,F
T449276_1,13.77,3000-11-09,1030,6150,Rimov,F
T449276_1,13.7,3000-11-10,1030,6150,Rimov,F
T449276_1,17.72,3000-11-11,1030,6150,Rimov,F
T449276_1,12.66,3000-11-12,1030,6150,Rimov,F
T449276_1,15.3,3000-11-13,1030,6150,Rimov,F
T449276_1,16.04,3000-11-14,1030,6150,Rimov,F
T449276_1,11.58,3000-11-15,1030,6150,Rimov,F
T449276_1,14.45,3000-11-16,1030,6150,Rimov,F
T449276_1,12.83,3000-11-17,1030,6150,Rimov,F
T449276_1,19.81,3000-11-18,1030,6150,Rimov,F
T449276_1,17.36,3000-11-19,1030,6150,Rimov,F
T449276_1,14.95,3000-11-20,1030,6150,Rimov,F
T449278_1,12.33,3000-06-01,1070,8800,Rimov,M
T449278_1,11.6,3000-06-02,1070,8800,Rimov,M
T449278_1,9.65,3000-06-03,1070,8800,Rimov,M
T449278_1,13.65,3000-06-04,1070,8800,Rimov,M
T449278_1,4.85,3000-06-05,1070,8800,Rimov,M
T449278_1,16.43,3000-06-07,1070,8800,Rimov,M
T449278_1,10.01,3000-06-08,1070,8800,Rimov,M
T449278_1,8.75,3000-06-09,1070,8800,Rimov,M
T449278_1,11.3,3000-06-10,1070,8800,Rimov,M
T449278_1,9.26,3000-06-11,1070,8800,Rimov,M
T449278_1,13.92,3000-06-12,1070,8800,Rimov,M
T449278_1,15.89,3000-06-13,1070,8800,Rimov,M
T449278_1,6.4,3000-06-14,1070,8800,Rimov,M
T449278_1,9.62,3000-06-15,1070,8800,Rimov,M
T449278_1,14.67,3000-06-16,1070,8800,Rimov,M
T449278_1,10.68,3000-06-17,1070,8800,Rimov,M
T449278_1,14.37,3000-06-18,1070,8800,Rimov,M
T449278_1,9.06,3000-06-19,1070,8800,Rimov,M
T449278_1,3.44,3000-06-20,1070,8800,Rimov,M
T449278_1,15.58,3000-06-21,1070,8800,Rimov,M
T449278_1,10.44,3000-06-22,1070,8800,Rimov,M
T449278_1,6.86,3000-06-23,1070,8800,Rimov,M
T449278_1,4.31,3000-06-24,1070,8800,Rimov,M
T449278_1,7.31,3000-06-25,1070,8800,Rimov,M
T449278_1,7.99,3000-06-26,1070,8800,Rimov,M
T449278_1,4.88,3000-06-27,1070,8800,Rimov,M
T449278_1,10.92,3000-06-28,1070,8800,Rimov,M
T449278_1,6.78,3000-06-29,1070,8800,Rimov,M
T449278_1,8.84,3000-06-30,1070,8800,Rimov,M
T449278_1,10.62,3000-07-01,1070,8800,Rimov,M
T449278_1,9.08,3000-07-02,1070,8800,Rimov,M
T449278_1,8.47,3000-07-03,1070,8800,Rimov,M
T449278_1,9.15,3000-07-04,1070,8800,Rimov,M
T449278_1,11.35,3000-07-05,1070,8800,Rimov,M
T449278_1,11.64,3000-07-06,1070,8800,Rimov,M
T449278_1,9.39,3000-07-07,1070,8800,Rimov,M
T449278_1,8.79,3000-07-08,1070,8800,Rimov,M
T449278_1,7.31,3000-07-09,1070,8800,Rimov,M
T449278_1,5.02,3000-07-10,1070,8800,Rimov,M
T449278_1,5.21,3000-07-11,1070,8800,Rimov,M
T449278_1,5.12,3000-07-12,1070,8800,Rimov,M
T449278_1,6.41,3000-07-13,1070,8800,Rimov,M
T449278_1,7,3000-07-14,1070,8800,Rimov,M
T449278_1,8.65,3000-07-15,1070,8800,Rimov,M
T449278_1,10.77,3000-07-16,1070,8800,Rimov,M
T449278_1,7.93,3000-07-17,1070,8800,Rimov,M
T449278_1,6,3000-07-18,1070,8800,Rimov,M
T449278_1,5.67,3000-07-19,1070,8800,Rimov,M
T449278_1,12.1,3000-07-20,1070,8800,Rimov,M
T449278_1,5.49,3000-07-21,1070,8800,Rimov,M
T449278_1,13.34,3000-07-22,1070,8800,Rimov,M
T449278_1,7.76,3000-07-23,1070,8800,Rimov,M
T449278_1,13.98,3000-07-24,1070,8800,Rimov,M
T449278_1,8.66,3000-07-25,1070,8800,Rimov,M
T449278_1,12.13,3000-07-26,1070,8800,Rimov,M
T449278_1,9.86,3000-07-27,1070,8800,Rimov,M
T449278_1,8.84,3000-07-28,1070,8800,Rimov,M
T449278_1,11.65,3000-07-29,1070,8800,Rimov,M
T449278_1,10.29,3000-07-30,1070,8800,Rimov,M
T449278_1,4.26,3000-08-04,1070,8800,Rimov,M
T449278_1,4.68,3000-08-05,1070,8800,Rimov,M
T449278_1,10.73,3000-08-06,1070,8800,Rimov,M
T449278_1,6.6,3000-08-07,1070,8800,Rimov,M
T449278_1,7.12,3000-08-08,1070,8800,Rimov,M
T449278_1,7.69,3000-08-09,1070,8800,Rimov,M
T449278_1,13.25,3000-08-10,1070,8800,Rimov,M
T449278_1,12.69,3000-08-11,1070,8800,Rimov,M
T449278_1,6.41,3000-08-12,1070,8800,Rimov,M
T449278_1,11.32,3000-08-13,1070,8800,Rimov,M
T449278_1,6.15,3000-08-14,1070,8800,Rimov,M
T449278_1,8.31,3000-08-15,1070,8800,Rimov,M
T449278_1,14.02,3000-08-16,1070,8800,Rimov,M
T449278_1,8.69,3000-08-17,1070,8800,Rimov,M
T449278_1,8.01,3000-08-18,1070,8800,Rimov,M
T449278_1,5.76,3000-08-19,1070,8800,Rimov,M
T449278_1,7.13,3000-08-20,1070,8800,Rimov,M
T449278_1,5.39,3000-08-21,1070,8800,Rimov,M
T449278_1,8.22,3000-08-22,1070,8800,Rimov,M
T449278_1,7.97,3000-08-23,1070,8800,Rimov,M
T449278_1,10.42,3000-08-24,1070,8800,Rimov,M
T449278_1,10.52,3000-08-25,1070,8800,Rimov,M
T449278_1,11.37,3000-08-26,1070,8800,Rimov,M
T449278_1,17.37,3000-08-27,1070,8800,Rimov,M
T449278_1,3.25,3000-08-28,1070,8800,Rimov,M
T449278_1,4.27,3000-08-29,1070,8800,Rimov,M
T449278_1,3.29,3000-08-30,1070,8800,Rimov,M
T449278_1,3.28,3000-08-31,1070,8800,Rimov,M
T449278_1,6.37,3000-09-01,1070,8800,Rimov,M
T449278_1,3.47,3000-09-02,1070,8800,Rimov,M
T449278_1,3.03,3000-09-03,1070,8800,Rimov,M
T449278_1,5.85,3000-09-04,1070,8800,Rimov,M
T449278_1,6.7,3000-09-05,1070,8800,Rimov,M
T449278_1,9.64,3000-09-06,1070,8800,Rimov,M
T449278_1,14.96,3000-09-07,1070,8800,Rimov,M
T449278_1,7.84,3000-09-08,1070,8800,Rimov,M
T449278_1,8.52,3000-09-09,1070,8800,Rimov,M
T449278_1,8.66,3000-09-10,1070,8800,Rimov,M
T449278_1,6.58,3000-09-11,1070,8800,Rimov,M
T449278_1,6.71,3000-09-12,1070,8800,Rimov,M
T449278_1,6.74,3000-09-13,1070,8800,Rimov,M
T449278_1,15.83,3000-09-14,1070,8800,Rimov,M
T449278_1,9.17,3000-09-15,1070,8800,Rimov,M
T449278_1,12.15,3000-09-16,1070,8800,Rimov,M
T449278_1,8.11,3000-09-17,1070,8800,Rimov,M
T449278_1,10.82,3000-09-18,1070,8800,Rimov,M
T449278_1,8.09,3000-09-19,1070,8800,Rimov,M
T449278_1,9.74,3000-09-20,1070,8800,Rimov,M
T449278_1,8.89,3000-09-21,1070,8800,Rimov,M
T449278_1,7.46,3000-09-22,1070,8800,Rimov,M
T449278_1,16.95,3000-09-23,1070,8800,Rimov,M
T449278_1,8.22,3000-09-24,1070,8800,Rimov,M
T449278_1,6.04,3000-09-25,1070,8800,Rimov,M
T449278_1,8.71,3000-09-27,1070,8800,Rimov,M
T449278_1,6.92,3000-09-28,1070,8800,Rimov,M
T449278_1,7.03,3000-09-29,1070,8800,Rimov,M
T449278_1,12.22,3000-09-30,1070,8800,Rimov,M
T449278_1,11.22,3000-10-01,1070,8800,Rimov,M
T449278_1,14.59,3000-10-02,1070,8800,Rimov,M
T449278_1,7.74,3000-10-03,1070,8800,Rimov,M
T449278_1,10,3000-10-04,1070,8800,Rimov,M
T449278_1,10.54,3000-10-05,1070,8800,Rimov,M
T449278_1,8.07,3000-10-06,1070,8800,Rimov,M
T449278_1,12.07,3000-10-07,1070,8800,Rimov,M
T449278_1,11.55,3000-10-08,1070,8800,Rimov,M
T449278_1,11.41,3000-10-09,1070,8800,Rimov,M
T449278_1,12.15,3000-10-10,1070,8800,Rimov,M
T449278_1,11.25,3000-10-11,1070,8800,Rimov,M
T449278_1,11.17,3000-10-12,1070,8800,Rimov,M
T449278_1,11.02,3000-10-13,1070,8800,Rimov,M
T449278_1,13.35,3000-10-14,1070,8800,Rimov,M
T449278_1,7.73,3000-10-15,1070,8800,Rimov,M
T449278_1,8.52,3000-10-16,1070,8800,Rimov,M
T449278_1,7.11,3000-10-17,1070,8800,Rimov,M
T449278_1,7.33,3000-10-18,1070,8800,Rimov,M
T449278_1,8.31,3000-10-19,1070,8800,Rimov,M
T449278_1,10.11,3000-10-20,1070,8800,Rimov,M
T449278_1,8.39,3000-10-21,1070,8800,Rimov,M
T449278_1,7.22,3000-10-22,1070,8800,Rimov,M
T449278_1,6.24,3000-10-23,1070,8800,Rimov,M
T449278_1,7.28,3000-10-24,1070,8800,Rimov,M
T449278_1,10.54,3000-10-25,1070,8800,Rimov,M
T449278_1,6.62,3000-10-26,1070,8800,Rimov,M
T449278_1,9.76,3000-10-27,1070,8800,Rimov,M
T449278_1,8.57,3000-10-28,1070,8800,Rimov,M
T449278_1,9.59,3000-10-29,1070,8800,Rimov,M
T449278_1,10.23,3000-10-30,1070,8800,Rimov,M
T449278_1,11.96,3000-10-31,1070,8800,Rimov,M
T449278_1,5.67,3000-11-01,1070,8800,Rimov,M
T449278_1,5.21,3000-11-02,1070,8800,Rimov,M
T449278_1,1.82,3000-11-03,1070,8800,Rimov,M
T449278_1,2.78,3000-11-04,1070,8800,Rimov,M
T449278_1,3.25,3000-11-05,1070,8800,Rimov,M
T449278_1,6.44,3000-11-06,1070,8800,Rimov,M
T449278_1,2.77,3000-11-07,1070,8800,Rimov,M
T449278_1,2.44,3000-11-08,1070,8800,Rimov,M
T449278_1,6.57,3000-11-09,1070,8800,Rimov,M
T449278_1,5.76,3000-11-10,1070,8800,Rimov,M
T449278_1,2.28,3000-11-11,1070,8800,Rimov,M
T449278_1,2.01,3000-11-12,1070,8800,Rimov,M
T449278_1,2.37,3000-11-13,1070,8800,Rimov,M
T449278_1,4.79,3000-11-14,1070,8800,Rimov,M
T449278_1,3.32,3000-11-15,1070,8800,Rimov,M
T449278_1,2.07,3000-11-16,1070,8800,Rimov,M
T449278_1,4.9,3000-11-17,1070,8800,Rimov,M
T449278_1,2.72,3000-11-18,1070,8800,Rimov,M
T449278_1,1.86,3000-11-19,1070,8800,Rimov,M
T449278_1,4.44,3000-11-20,1070,8800,Rimov,M
T449280_1,1.58,3000-06-01,1435,18000,Rimov,F
T449280_1,1.6,3000-06-02,1435,18000,Rimov,F
T449280_1,1.56,3000-06-03,1435,18000,Rimov,F
T449280_1,24.93,3000-06-04,1435,18000,Rimov,F
T449280_1,17.06,3000-06-05,1435,18000,Rimov,F
T449280_1,3.6,3000-06-07,1435,18000,Rimov,F
T449280_1,25.8,3000-06-08,1435,18000,Rimov,F
T449280_1,3.58,3000-06-09,1435,18000,Rimov,F
T449280_1,25.05,3000-06-10,1435,18000,Rimov,F
T449280_1,14.46,3000-06-11,1435,18000,Rimov,F
T449280_1,29.4,3000-06-12,1435,18000,Rimov,F
T449280_1,25.21,3000-06-13,1435,18000,Rimov,F
T449280_1,7.29,3000-06-14,1435,18000,Rimov,F
T449280_1,10.18,3000-06-15,1435,18000,Rimov,F
T449280_1,9.04,3000-06-16,1435,18000,Rimov,F
T449280_1,38.64,3000-06-17,1435,18000,Rimov,F
T449280_1,28.67,3000-06-18,1435,18000,Rimov,F
T449280_1,30.64,3000-06-19,1435,18000,Rimov,F
T449280_1,24.37,3000-06-20,1435,18000,Rimov,F
T449280_1,23.35,3000-06-21,1435,18000,Rimov,F
T449280_1,25.8,3000-06-22,1435,18000,Rimov,F
T449280_1,26.2,3000-06-23,1435,18000,Rimov,F
T449280_1,15.71,3000-06-24,1435,18000,Rimov,F
T449280_1,5.37,3000-06-25,1435,18000,Rimov,F
T449280_1,7.87,3000-06-26,1435,18000,Rimov,F
T449280_1,28.32,3000-06-27,1435,18000,Rimov,F
T449280_1,15.58,3000-06-28,1435,18000,Rimov,F
T449280_1,7.15,3000-06-29,1435,18000,Rimov,F
T449280_1,18.31,3000-06-30,1435,18000,Rimov,F
T449280_1,16.22,3000-07-01,1435,18000,Rimov,F
T449280_1,23.36,3000-07-02,1435,18000,Rimov,F
T449280_1,16.38,3000-07-03,1435,18000,Rimov,F
T449280_1,16.43,3000-07-04,1435,18000,Rimov,F
T449280_1,14.29,3000-07-05,1435,18000,Rimov,F
T449280_1,5.83,3000-07-06,1435,18000,Rimov,F
T449280_1,16.52,3000-07-07,1435,18000,Rimov,F
T449280_1,14.95,3000-07-08,1435,18000,Rimov,F
T449280_1,19.68,3000-07-09,1435,18000,Rimov,F
T449280_1,18.82,3000-07-10,1435,18000,Rimov,F
T449280_1,10.43,3000-07-11,1435,18000,Rimov,F
T449280_1,3.71,3000-07-12,1435,18000,Rimov,F
T449280_1,22.17,3000-07-13,1435,18000,Rimov,F
T449280_1,23.78,3000-07-14,1435,18000,Rimov,F
T449280_1,26.27,3000-07-15,1435,18000,Rimov,F
T449280_1,8.04,3000-07-16,1435,18000,Rimov,F
T449280_1,4.25,3000-07-17,1435,18000,Rimov,F
T449280_1,6.55,3000-07-18,1435,18000,Rimov,F
T449280_1,7.7,3000-07-19,1435,18000,Rimov,F
T449280_1,24.24,3000-07-20,1435,18000,Rimov,F
T449280_1,13.09,3000-07-21,1435,18000,Rimov,F
T449280_1,32.12,3000-07-22,1435,18000,Rimov,F
T449280_1,30.55,3000-07-23,1435,18000,Rimov,F
T449280_1,22.93,3000-07-24,1435,18000,Rimov,F
T449282_1,6.23,3000-06-07,1530,21500,Rimov,M
T449282_1,3.92,3000-06-08,1530,21500,Rimov,M
T449282_1,2.97,3000-06-10,1530,21500,Rimov,M
T449282_1,2.54,3000-06-11,1530,21500,Rimov,M
T449282_1,5.73,3000-07-03,1530,21500,Rimov,M
T449282_1,5.98,3000-07-13,1530,21500,Rimov,M
T449282_1,7.17,3000-07-15,1530,21500,Rimov,M
T449282_1,11.8,3000-07-16,1530,21500,Rimov,M
T449282_1,4.89,3000-07-18,1530,21500,Rimov,M
T449282_1,2.52,3000-08-24,1530,21500,Rimov,M
T449282_1,2.18,3000-08-25,1530,21500,Rimov,M
T449282_1,2.05,3000-08-26,1530,21500,Rimov,M
T449282_1,2.14,3000-08-27,1530,21500,Rimov,M
T449282_1,2.18,3000-08-28,1530,21500,Rimov,M
T449282_1,1.88,3000-08-30,1530,21500,Rimov,M
T449282_1,2,3000-08-31,1530,21500,Rimov,M
T449282_1,2.06,3000-09-01,1530,21500,Rimov,M
T449282_1,1.82,3000-09-02,1530,21500,Rimov,M
T449282_1,1.89,3000-09-03,1530,21500,Rimov,M
T449282_1,2.02,3000-09-04,1530,21500,Rimov,M
T449282_1,2.29,3000-09-05,1530,21500,Rimov,M
T449282_1,2.28,3000-09-06,1530,21500,Rimov,M
T449282_1,1.83,3000-09-07,1530,21500,Rimov,M
T449282_1,1.9,3000-09-08,1530,21500,Rimov,M
T449282_1,1.78,3000-09-09,1530,21500,Rimov,M
T449282_1,1.81,3000-09-10,1530,21500,Rimov,M
T449282_1,2.03,3000-09-11,1530,21500,Rimov,M
T449282_1,1.87,3000-09-12,1530,21500,Rimov,M
T449282_1,1.91,3000-09-13,1530,21500,Rimov,M
T449282_1,1.85,3000-09-14,1530,21500,Rimov,M
T449282_1,1.84,3000-09-15,1530,21500,Rimov,M
T449282_1,1.89,3000-09-16,1530,21500,Rimov,M
T449282_1,1.93,3000-09-17,1530,21500,Rimov,M
T449282_1,1.82,3000-09-18,1530,21500,Rimov,M
T449282_1,1.76,3000-09-19,1530,21500,Rimov,M
T449282_1,1.76,3000-09-20,1530,21500,Rimov,M
T449282_1,1.79,3000-09-21,1530,21500,Rimov,M
T449282_1,1.84,3000-09-22,1530,21500,Rimov,M
T449282_1,1.78,3000-09-23,1530,21500,Rimov,M
T449282_1,1.81,3000-09-24,1530,21500,Rimov,M
T449282_1,1.75,3000-09-25,1530,21500,Rimov,M
T449282_1,1.81,3000-09-27,1530,21500,Rimov,M
T449282_1,1.8,3000-09-28,1530,21500,Rimov,M
T449282_1,2.19,3000-09-29,1530,21500,Rimov,M
T449282_1,1.76,3000-09-30,1530,21500,Rimov,M
T449282_1,1.85,3000-10-01,1530,21500,Rimov,M
T449282_1,1.83,3000-10-02,1530,21500,Rimov,M
T449282_1,1.75,3000-10-03,1530,21500,Rimov,M
T449282_1,1.81,3000-10-04,1530,21500,Rimov,M
T449282_1,1.86,3000-10-05,1530,21500,Rimov,M
T449282_1,1.83,3000-10-06,1530,21500,Rimov,M
T449282_1,1.81,3000-10-07,1530,21500,Rimov,M
T449282_1,1.85,3000-10-08,1530,21500,Rimov,M
T449282_1,1.83,3000-10-09,1530,21500,Rimov,M
T449282_1,1.82,3000-10-10,1530,21500,Rimov,M
T449282_1,1.86,3000-10-11,1530,21500,Rimov,M
T449282_1,1.8,3000-10-12,1530,21500,Rimov,M
T449282_1,1.82,3000-10-13,1530,21500,Rimov,M
T449282_1,1.79,3000-10-14,1530,21500,Rimov,M
T449282_1,1.81,3000-10-15,1530,21500,Rimov,M
T449282_1,1.77,3000-10-16,1530,21500,Rimov,M
T449282_1,1.89,3000-10-17,1530,21500,Rimov,M
T449282_1,1.82,3000-10-18,1530,21500,Rimov,M
T449282_1,1.85,3000-10-19,1530,21500,Rimov,M
T449282_1,1.9,3000-10-20,1530,21500,Rimov,M
T449282_1,1.91,3000-10-21,1530,21500,Rimov,M
T449282_1,1.95,3000-10-22,1530,21500,Rimov,M
T449282_1,1.96,3000-10-23,1530,21500,Rimov,M
T449282_1,2.03,3000-10-24,1530,21500,Rimov,M
T449282_1,1.94,3000-10-25,1530,21500,Rimov,M
T449282_1,1.94,3000-10-26,1530,21500,Rimov,M
T449282_1,2.01,3000-10-27,1530,21500,Rimov,M
T449282_1,2.01,3000-10-28,1530,21500,Rimov,M
T449282_1,1.91,3000-10-29,1530,21500,Rimov,M
T449282_1,1.9,3000-10-30,1530,21500,Rimov,M
T449282_1,1.92,3000-10-31,1530,21500,Rimov,M
T449282_1,2.02,3000-11-01,1530,21500,Rimov,M
T449282_1,1.94,3000-11-02,1530,21500,Rimov,M
T449282_1,1.98,3000-11-03,1530,21500,Rimov,M
T449282_1,1.87,3000-11-04,1530,21500,Rimov,M
T449282_1,1.8,3000-11-05,1530,21500,Rimov,M
T449282_1,1.8,3000-11-06,1530,21500,Rimov,M
T449282_1,1.85,3000-11-07,1530,21500,Rimov,M
T449282_1,2.03,3000-11-08,1530,21500,Rimov,M
T449282_1,1.85,3000-11-09,1530,21500,Rimov,M
T449282_1,1.83,3000-11-10,1530,21500,Rimov,M
T449282_1,1.83,3000-11-11,1530,21500,Rimov,M
T449282_1,1.87,3000-11-12,1530,21500,Rimov,M
T449282_1,1.86,3000-11-13,1530,21500,Rimov,M
T449282_1,1.9,3000-11-14,1530,21500,Rimov,M
T449282_1,1.92,3000-11-15,1530,21500,Rimov,M
T449282_1,1.93,3000-11-16,1530,21500,Rimov,M
T449282_1,2.15,3000-11-17,1530,21500,Rimov,M
T449282_1,2.14,3000-11-18,1530,21500,Rimov,M
T449282_1,1.92,3000-11-19,1530,21500,Rimov,M
T449282_1,1.94,3000-11-20,1530,21500,Rimov,M
T449284_1,7.75,3000-06-01,1075,7760,Rimov,M
T449284_1,7.43,3000-06-24,1075,7760,Rimov,M
T449284_1,8.25,3000-06-25,1075,7760,Rimov,M
T449284_1,8.33,3000-06-26,1075,7760,Rimov,M
T449284_1,4.15,3000-07-22,1075,7760,Rimov,M
T449284_1,4.12,3000-07-23,1075,7760,Rimov,M
T449284_1,3.81,3000-07-29,1075,7760,Rimov,M
T449284_1,3.94,3000-07-30,1075,7760,Rimov,M
T449284_1,5.13,3000-08-05,1075,7760,Rimov,M
T449284_1,5.72,3000-08-12,1075,7760,Rimov,M
T449284_1,7.74,3000-09-17,1075,7760,Rimov,M
T449284_1,7.7,3000-09-18,1075,7760,Rimov,M
T449284_1,6.21,3000-09-28,1075,7760,Rimov,M
T449284_1,11.06,3000-10-01,1075,7760,Rimov,M
T449284_1,8.82,3000-10-02,1075,7760,Rimov,M
T449284_1,4.91,3000-10-03,1075,7760,Rimov,M
T449284_1,4.17,3000-10-04,1075,7760,Rimov,M
T449284_1,6.15,3000-10-05,1075,7760,Rimov,M
T449284_1,6.82,3000-10-06,1075,7760,Rimov,M
T449284_1,3.62,3000-10-07,1075,7760,Rimov,M
T449284_1,4.65,3000-10-08,1075,7760,Rimov,M
T449284_1,3.87,3000-10-09,1075,7760,Rimov,M
T449284_1,3.31,3000-10-10,1075,7760,Rimov,M
T449284_1,5.41,3000-10-11,1075,7760,Rimov,M
T449284_1,3.81,3000-10-12,1075,7760,Rimov,M
T449284_1,4.77,3000-10-13,1075,7760,Rimov,M
T449284_1,4.05,3000-10-14,1075,7760,Rimov,M
T449284_1,3.89,3000-10-15,1075,7760,Rimov,M
T449284_1,3.88,3000-10-16,1075,7760,Rimov,M
T449284_1,3.35,3000-10-17,1075,7760,Rimov,M
T449284_1,3.92,3000-10-18,1075,7760,Rimov,M
T449284_1,5.06,3000-10-19,1075,7760,Rimov,M
T449284_1,4.34,3000-10-20,1075,7760,Rimov,M
T449284_1,3.65,3000-10-21,1075,7760,Rimov,M
T449284_1,5.58,3000-10-22,1075,7760,Rimov,M
T449284_1,3.78,3000-10-23,1075,7760,Rimov,M
T449284_1,3.09,3000-10-24,1075,7760,Rimov,M
T449284_1,3.37,3000-10-25,1075,7760,Rimov,M
T449284_1,3.34,3000-10-26,1075,7760,Rimov,M
T449284_1,6.38,3000-10-27,1075,7760,Rimov,M
T449284_1,3.35,3000-10-28,1075,7760,Rimov,M
T449284_1,5.96,3000-10-29,1075,7760,Rimov,M
T449284_1,4.29,3000-10-30,1075,7760,Rimov,M
T449284_1,5.51,3000-10-31,1075,7760,Rimov,M
T449284_1,6.13,3000-11-01,1075,7760,Rimov,M
T449284_1,7.83,3000-11-02,1075,7760,Rimov,M
T449284_1,6.22,3000-11-03,1075,7760,Rimov,M
T449284_1,3.95,3000-11-04,1075,7760,Rimov,M
T449284_1,6.97,3000-11-05,1075,7760,Rimov,M
T449284_1,6.29,3000-11-06,1075,7760,Rimov,M
T449284_1,6.44,3000-11-07,1075,7760,Rimov,M
T449284_1,5.66,3000-11-08,1075,7760,Rimov,M
T449284_1,4.37,3000-11-09,1075,7760,Rimov,M
T449284_1,6.02,3000-11-10,1075,7760,Rimov,M
T449284_1,5.43,3000-11-11,1075,7760,Rimov,M
T449284_1,10.91,3000-11-12,1075,7760,Rimov,M
T449284_1,7.92,3000-11-13,1075,7760,Rimov,M
T449284_1,3.9,3000-11-14,1075,7760,Rimov,M
T449284_1,5.54,3000-11-15,1075,7760,Rimov,M
T449284_1,6.8,3000-11-16,1075,7760,Rimov,M
T449284_1,11.28,3000-11-17,1075,7760,Rimov,M
T449284_1,6.96,3000-11-18,1075,7760,Rimov,M
T449284_1,4.03,3000-11-19,1075,7760,Rimov,M
T449284_1,10.55,3000-11-20,1075,7760,Rimov,M
T449286_1,8.66,3000-06-01,1080,8500,Rimov,M
T449286_1,6.95,3000-06-02,1080,8500,Rimov,M
T449286_1,4.16,3000-06-03,1080,8500,Rimov,M
T449286_1,5.04,3000-06-04,1080,8500,Rimov,M
T449286_1,3.62,3000-06-05,1080,8500,Rimov,M
T449286_1,10.34,3000-06-07,1080,8500,Rimov,M
T449286_1,11.09,3000-06-08,1080,8500,Rimov,M
T449286_1,8.67,3000-06-09,1080,8500,Rimov,M
T449286_1,11.25,3000-06-10,1080,8500,Rimov,M
T449286_1,5.2,3000-06-11,1080,8500,Rimov,M
T449286_1,4.77,3000-06-12,1080,8500,Rimov,M
T449286_1,12.5,3000-06-13,1080,8500,Rimov,M
T449286_1,7.6,3000-06-15,1080,8500,Rimov,M
T449286_1,6,3000-06-16,1080,8500,Rimov,M
T449286_1,4.95,3000-06-17,1080,8500,Rimov,M
T449286_1,4.54,3000-06-18,1080,8500,Rimov,M
T449286_1,6.59,3000-06-19,1080,8500,Rimov,M
T449286_1,9.3,3000-06-21,1080,8500,Rimov,M
T449286_1,8.3,3000-06-23,1080,8500,Rimov,M
T449286_1,9.15,3000-06-24,1080,8500,Rimov,M
T449286_1,5.05,3000-06-25,1080,8500,Rimov,M
T449286_1,5.8,3000-07-03,1080,8500,Rimov,M
T449286_1,10.59,3000-07-11,1080,8500,Rimov,M
T449286_1,10.19,3000-07-13,1080,8500,Rimov,M
T449286_1,7.31,3000-07-14,1080,8500,Rimov,M
T449286_1,6.94,3000-07-15,1080,8500,Rimov,M
T449286_1,7.1,3000-07-16,1080,8500,Rimov,M
T449286_1,17.13,3000-07-18,1080,8500,Rimov,M
T449286_1,44.28,3000-07-19,1080,8500,Rimov,M
T449286_1,3.5,3000-07-20,1080,8500,Rimov,M
T449286_1,5.44,3000-07-21,1080,8500,Rimov,M
T449286_1,5.13,3000-07-22,1080,8500,Rimov,M
T449286_1,3.85,3000-07-23,1080,8500,Rimov,M
T449286_1,9.79,3000-07-28,1080,8500,Rimov,M
T449286_1,8.49,3000-07-29,1080,8500,Rimov,M
T449286_1,8.09,3000-08-08,1080,8500,Rimov,M
T449286_1,6.08,3000-08-09,1080,8500,Rimov,M
T449286_1,5.71,3000-08-10,1080,8500,Rimov,M
T449286_1,8.59,3000-08-11,1080,8500,Rimov,M
T449286_1,7.51,3000-08-12,1080,8500,Rimov,M
T449286_1,4.96,3000-08-13,1080,8500,Rimov,M
T449286_1,3.19,3000-08-16,1080,8500,Rimov,M
T449286_1,4.8,3000-08-17,1080,8500,Rimov,M
T449286_1,4.52,3000-08-18,1080,8500,Rimov,M
T449286_1,3.99,3000-08-20,1080,8500,Rimov,M
T449286_1,6.5,3000-08-21,1080,8500,Rimov,M
T449286_1,7.46,3000-08-22,1080,8500,Rimov,M
T449286_1,6.64,3000-08-23,1080,8500,Rimov,M
T449286_1,6.25,3000-08-24,1080,8500,Rimov,M
T449286_1,6.67,3000-08-25,1080,8500,Rimov,M
T449286_1,6.43,3000-08-30,1080,8500,Rimov,M
T449286_1,7.38,3000-08-31,1080,8500,Rimov,M
T449286_1,6.56,3000-09-01,1080,8500,Rimov,M
T449286_1,5.38,3000-09-02,1080,8500,Rimov,M
T449286_1,7.69,3000-09-03,1080,8500,Rimov,M
T449286_1,1.57,3000-09-08,1080,8500,Rimov,M
