fishid,ka,date,diel_period,tl_mm,weight_g,lake,sex
T412115,12.26,3000-11-12,night,1010,5500,Most,M
T412115,29.77,3000-11-13,day,1010,5500,Most,M
T412115,49.34,3000-11-13,night,1010,5500,Most,M
T412115,23.1,3000-11-14,day,1010,5500,Most,M
T412115,35.8,3000-11-14,night,1010,5500,Most,M
T412115,23.05,3000-11-15,day,1010,5500,Most,M
T412115,43.45,3000-11-15,night,1010,5500,Most,M
T412115,21.99,3000-11-16,day,1010,5500,Most,M
T412115,26.79,3000-11-16,night,1010,5500,Most,M
T412115,25.8,3000-11-17,day,1010,5500,Most,M
T412115,22.04,3000-11-17,night,1010,5500,Most,M
T412115,19.15,3000-11-18,day,1010,5500,Most,M
T412115,30.58,3000-11-18,night,1010,5500,Most,M
T412115,16.97,3000-11-19,day,1010,5500,Most,M
T412115,18.5,3000-11-19,night,1010,5500,Most,M
T412115,9.24,3000-11-20,day,1010,5500,Most,M
T412115,17.56,3000-11-20,night,1010,5500,Most,M
T412117,6.4,3000-06-01,night,1090,8300,Most,M
T412117,31.08,3000-06-02,night,1090,8300,Most,M
T412117,13.17,3000-06-03,day,1090,8300,Most,M
T412117,4.99,3000-06-04,night,1090,8300,Most,M
T412117,2.26,3000-06-07,day,1090,8300,Most,M
T412117,10.06,3000-06-08,day,1090,8300,Most,M
T412117,6.62,3000-06-08,night,1090,8300,Most,M
T412117,37.97,3000-06-09,day,1090,8300,Most,M
T412117,44.98,3000-06-09,night,1090,8300,Most,M
T412117,24.38,3000-06-10,day,1090,8300,Most,M
T412117,40.13,3000-06-10,night,1090,8300,Most,M
T412117,4.68,3000-06-27,night,1090,8300,Most,M
T412117,3.2,3000-06-28,day,1090,8300,Most,M
T412117,2.73,3000-06-28,night,1090,8300,Most,M
T412117,7.25,3000-07-06,night,1090,8300,Most,M
T412117,7.24,3000-07-07,night,1090,8300,Most,M
T412117,4.99,3000-07-08,day,1090,8300,Most,M
T412117,5.31,3000-07-08,night,1090,8300,Most,M
T412117,5.32,3000-07-09,day,1090,8300,Most,M
T412117,6.65,3000-07-09,night,1090,8300,Most,M
T412117,44.65,3000-07-10,day,1090,8300,Most,M
T412117,6.94,3000-07-10,night,1090,8300,Most,M
T412117,7.43,3000-07-11,night,1090,8300,Most,M
T412117,7.98,3000-07-12,day,1090,8300,Most,M
T412117,2.28,3000-07-12,night,1090,8300,Most,M
T412117,39.05,3000-07-13,day,1090,8300,Most,M
T412117,4.9,3000-07-13,night,1090,8300,Most,M
T412117,54.49,3000-07-14,day,1090,8300,Most,M
T412117,5.9,3000-07-14,night,1090,8300,Most,M
T412117,33.03,3000-07-15,day,1090,8300,Most,M
T412117,4.21,3000-07-16,night,1090,8300,Most,M
T412117,2.49,3000-07-17,night,1090,8300,Most,M
T412117,21.76,3000-07-18,day,1090,8300,Most,M
T412117,24.25,3000-07-18,night,1090,8300,Most,M
T412117,18.93,3000-07-19,day,1090,8300,Most,M
T412117,21.93,3000-07-19,night,1090,8300,Most,M
T412117,48.42,3000-07-20,day,1090,8300,Most,M
T412117,6.36,3000-07-20,night,1090,8300,Most,M
T412117,44.8,3000-07-21,day,1090,8300,Most,M
T412117,6.86,3000-07-21,night,1090,8300,Most,M
T412117,36.3,3000-07-22,day,1090,8300,Most,M
T412117,7.61,3000-07-22,night,1090,8300,Most,M
T412117,64.19,3000-07-23,day,1090,8300,Most,M
T412117,8.98,3000-07-23,night,1090,8300,Most,M
T412117,49.18,3000-07-24,day,1090,8300,Most,M
T412117,10.72,3000-07-24,night,1090,8300,Most,M
T412117,8.53,3000-07-25,day,1090,8300,Most,M
T412117,5.02,3000-07-25,night,1090,8300,Most,M
T412117,41.52,3000-07-26,day,1090,8300,Most,M
T412117,6.32,3000-07-26,night,1090,8300,Most,M
T412117,6.39,3000-07-27,day,1090,8300,Most,M
T412117,4.81,3000-07-27,night,1090,8300,Most,M
T412117,22.72,3000-07-28,day,1090,8300,Most,M
T412117,8.16,3000-07-28,night,1090,8300,Most,M
T412117,6.58,3000-07-29,day,1090,8300,Most,M
T412117,4.95,3000-07-29,night,1090,8300,Most,M
T412117,8.59,3000-07-30,day,1090,8300,Most,M
T412117,4.61,3000-07-30,night,1090,8300,Most,M
T412117,4.48,3000-07-31,day,1090,8300,Most,M
T412117,4.1,3000-07-31,night,1090,8300,Most,M
T412117,20.89,3000-08-01,night,1090,8300,Most,M
T412117,19.34,3000-08-02,day,1090,8300,Most,M
T412117,10.72,3000-08-02,night,1090,8300,Most,M
T412117,24,3000-08-04,night,1090,8300,Most,M
T412117,2.82,3000-08-05,day,1090,8300,Most,M
T412117,48.44,3000-08-05,night,1090,8300,Most,M
T412117,12.52,3000-08-06,day,1090,8300,Most,M
T412117,27.53,3000-08-08,night,1090,8300,Most,M
T412117,12.68,3000-08-09,night,1090,8300,Most,M
T412117,7.26,3000-08-10,day,1090,8300,Most,M
T412117,33.22,3000-08-10,night,1090,8300,Most,M
T412117,9.03,3000-08-11,night,1090,8300,Most,M
T412117,8.93,3000-08-12,night,1090,8300,Most,M
T412117,4.57,3000-08-13,day,1090,8300,Most,M
T412117,9.11,3000-08-13,night,1090,8300,Most,M
T412117,13.63,3000-08-14,day,1090,8300,Most,M
T412117,14.08,3000-08-14,night,1090,8300,Most,M
T412117,16.21,3000-08-15,day,1090,8300,Most,M
T412117,10.36,3000-08-15,night,1090,8300,Most,M
T412117,42.99,3000-08-16,day,1090,8300,Most,M
T412117,25.93,3000-08-16,night,1090,8300,Most,M
T412117,10.92,3000-08-17,day,1090,8300,Most,M
T412117,17.25,3000-08-17,night,1090,8300,Most,M
T412117,12.15,3000-08-18,day,1090,8300,Most,M
T412117,3.17,3000-08-18,night,1090,8300,Most,M
T412117,17.32,3000-08-19,day,1090,8300,Most,M
T412117,16.33,3000-08-19,night,1090,8300,Most,M
T412117,10.03,3000-08-20,day,1090,8300,Most,M
T412117,14.84,3000-08-20,night,1090,8300,Most,M
T412117,10.85,3000-08-21,day,1090,8300,Most,M
T412117,19.46,3000-08-21,night,1090,8300,Most,M
T412117,9.07,3000-08-22,day,1090,8300,Most,M
T412117,23.48,3000-08-22,night,1090,8300,Most,M
T412117,13.05,3000-08-23,day,1090,8300,Most,M
T412117,7.23,3000-08-23,night,1090,8300,Most,M
T412117,30.29,3000-08-24,day,1090,8300,Most,M
T412117,28.01,3000-08-24,night,1090,8300,Most,M
T412117,14.59,3000-08-25,day,1090,8300,Most,M
T412117,20.74,3000-08-25,night,1090,8300,Most,M
T412117,14.57,3000-08-26,day,1090,8300,Most,M
T412117,15.03,3000-08-26,night,1090,8300,Most,M
T412117,9.1,3000-08-27,day,1090,8300,Most,M
T412117,12.51,3000-08-27,night,1090,8300,Most,M
T412117,13.87,3000-08-28,day,1090,8300,Most,M
T412117,14.25,3000-08-28,night,1090,8300,Most,M
T412117,7.5,3000-08-29,day,1090,8300,Most,M
T412117,30.46,3000-08-29,night,1090,8300,Most,M
T412117,3.64,3000-09-01,day,1090,8300,Most,M
T412117,28.91,3000-09-01,night,1090,8300,Most,M
T412117,13.49,3000-09-02,day,1090,8300,Most,M
T412117,21.49,3000-09-02,night,1090,8300,Most,M
T412117,30.82,3000-09-03,day,1090,8300,Most,M
T412117,25.64,3000-09-03,night,1090,8300,Most,M
T412117,13.66,3000-09-04,day,1090,8300,Most,M
T412117,22.15,3000-09-04,night,1090,8300,Most,M
T412117,12.38,3000-09-05,day,1090,8300,Most,M
T412117,10.37,3000-09-05,night,1090,8300,Most,M
T412117,7.98,3000-09-06,day,1090,8300,Most,M
T412117,13.88,3000-09-06,night,1090,8300,Most,M
T412117,8.19,3000-09-07,day,1090,8300,Most,M
T412117,14.1,3000-09-07,night,1090,8300,Most,M
T412117,5.66,3000-09-08,day,1090,8300,Most,M
T412117,19.82,3000-09-08,night,1090,8300,Most,M
T412117,12.93,3000-09-09,day,1090,8300,Most,M
T412117,20.24,3000-09-09,night,1090,8300,Most,M
T412117,8.36,3000-09-10,day,1090,8300,Most,M
T412117,14.77,3000-09-10,night,1090,8300,Most,M
T412117,8.72,3000-09-11,day,1090,8300,Most,M
T412117,20.53,3000-09-11,night,1090,8300,Most,M
T412117,12.1,3000-09-12,night,1090,8300,Most,M
T412117,3.89,3000-09-13,day,1090,8300,Most,M
T412117,17.36,3000-09-13,night,1090,8300,Most,M
T412117,5.39,3000-09-14,day,1090,8300,Most,M
T412117,9.45,3000-09-14,night,1090,8300,Most,M
T412117,6.17,3000-09-15,day,1090,8300,Most,M
T412117,21.15,3000-09-15,night,1090,8300,Most,M
T412117,9.29,3000-09-16,day,1090,8300,Most,M
T412117,33.8,3000-09-16,night,1090,8300,Most,M
T412117,5.69,3000-09-17,day,1090,8300,Most,M
T412117,22.26,3000-09-17,night,1090,8300,Most,M
T412117,10.52,3000-09-18,day,1090,8300,Most,M
T412117,20.62,3000-09-18,night,1090,8300,Most,M
T412117,5.69,3000-09-19,day,1090,8300,Most,M
T412117,19.52,3000-09-19,night,1090,8300,Most,M
T412117,7.19,3000-09-20,day,1090,8300,Most,M
T412117,17.94,3000-09-20,night,1090,8300,Most,M
T412117,9.7,3000-09-21,day,1090,8300,Most,M
T412117,21.31,3000-09-21,night,1090,8300,Most,M
T412117,7.04,3000-09-22,day,1090,8300,Most,M
T412117,28,3000-09-22,night,1090,8300,Most,M
T412117,9.96,3000-09-23,day,1090,8300,Most,M
T412117,15.66,3000-09-23,night,1090,8300,Most,M
T412117,10.24,3000-09-24,day,1090,8300,Most,M
T412117,32.9,3000-09-24,night,1090,8300,Most,M
T412117,2.98,3000-09-25,day,1090,8300,Most,M
T412117,11.83,3000-09-25,night,1090,8300,Most,M
T412117,7.79,3000-09-26,day,1090,8300,Most,M
T412117,14.39,3000-09-26,night,1090,8300,Most,M
T412117,6.97,3000-09-27,day,1090,8300,Most,M
T412117,13.9,3000-09-27,night,1090,8300,Most,M
T412117,2.23,3000-09-28,night,1090,8300,Most,M
T412117,2.44,3000-09-29,night,1090,8300,Most,M
T412117,3.01,3000-09-30,night,1090,8300,Most,M
T412117,3.55,3000-10-01,night,1090,8300,Most,M
T412117,11.35,3000-10-02,night,1090,8300,Most,M
T412117,13.28,3000-10-03,night,1090,8300,Most,M
T412117,4.11,3000-10-04,day,1090,8300,Most,M
T412117,18.51,3000-10-04,night,1090,8300,Most,M
T412117,2.87,3000-10-05,day,1090,8300,Most,M
T412117,16.86,3000-10-05,night,1090,8300,Most,M
T412117,19.06,3000-10-06,night,1090,8300,Most,M
T412117,10.25,3000-10-07,day,1090,8300,Most,M
T412117,18.35,3000-10-07,night,1090,8300,Most,M
T412117,15.28,3000-10-08,night,1090,8300,Most,M
T412117,5.55,3000-10-09,day,1090,8300,Most,M
T412117,14.35,3000-10-09,night,1090,8300,Most,M
T412117,9.14,3000-10-10,day,1090,8300,Most,M
T412117,10.58,3000-10-10,night,1090,8300,Most,M
T412117,18.13,3000-10-11,night,1090,8300,Most,M
T412117,5.33,3000-10-12,day,1090,8300,Most,M
T412117,16.11,3000-10-12,night,1090,8300,Most,M
T412117,4.64,3000-10-13,day,1090,8300,Most,M
T412117,15.64,3000-10-13,night,1090,8300,Most,M
T412117,7.57,3000-10-14,day,1090,8300,Most,M
T412117,15.09,3000-10-14,night,1090,8300,Most,M
T412117,3.33,3000-10-15,day,1090,8300,Most,M
T412117,24.12,3000-10-15,night,1090,8300,Most,M
T412117,7.91,3000-10-16,day,1090,8300,Most,M
T412117,16.33,3000-10-16,night,1090,8300,Most,M
T412117,16.34,3000-10-17,night,1090,8300,Most,M
T412117,2.77,3000-10-18,day,1090,8300,Most,M
T412117,16.28,3000-10-18,night,1090,8300,Most,M
T412117,4.66,3000-10-19,day,1090,8300,Most,M
T412117,22.72,3000-10-19,night,1090,8300,Most,M
T412117,7.76,3000-10-20,day,1090,8300,Most,M
T412117,7.63,3000-10-20,night,1090,8300,Most,M
T412117,13.3,3000-10-21,night,1090,8300,Most,M
T412117,7.19,3000-10-22,day,1090,8300,Most,M
T412117,13.12,3000-10-22,night,1090,8300,Most,M
T412117,7.12,3000-10-23,day,1090,8300,Most,M
T412117,21.61,3000-10-23,night,1090,8300,Most,M
T412117,4.85,3000-10-24,day,1090,8300,Most,M
T412117,13.96,3000-10-24,night,1090,8300,Most,M
T412117,2.55,3000-10-25,day,1090,8300,Most,M
T412117,13.27,3000-10-25,night,1090,8300,Most,M
T412117,3.52,3000-10-26,day,1090,8300,Most,M
T412117,18.25,3000-10-26,night,1090,8300,Most,M
T412117,9.78,3000-10-27,day,1090,8300,Most,M
T412117,17.69,3000-10-27,night,1090,8300,Most,M
T412117,1.41,3000-10-28,day,1090,8300,Most,M
T412117,11.76,3000-10-28,night,1090,8300,Most,M
T412117,4.47,3000-10-29,day,1090,8300,Most,M
T412117,7.86,3000-10-29,night,1090,8300,Most,M
T412117,7.2,3000-10-30,day,1090,8300,Most,M
T412117,14.03,3000-10-30,night,1090,8300,Most,M
T412117,1.75,3000-10-31,day,1090,8300,Most,M
T412117,12.01,3000-10-31,night,1090,8300,Most,M
T412117,4.15,3000-11-01,day,1090,8300,Most,M
T412117,17.48,3000-11-01,night,1090,8300,Most,M
T412117,2.84,3000-11-02,day,1090,8300,Most,M
T412117,10.74,3000-11-02,night,1090,8300,Most,M
T412117,2.16,3000-11-03,day,1090,8300,Most,M
T412117,13.96,3000-11-03,night,1090,8300,Most,M
T412117,2.19,3000-11-04,day,1090,8300,Most,M
T412117,15.46,3000-11-04,night,1090,8300,Most,M
T412117,2.81,3000-11-05,day,1090,8300,Most,M
T412117,21.16,3000-11-05,night,1090,8300,Most,M
T412117,9.73,3000-11-06,night,1090,8300,Most,M
T412117,1.71,3000-11-07,day,1090,8300,Most,M
T412117,13.16,3000-11-07,night,1090,8300,Most,M
T412117,1.86,3000-11-08,day,1090,8300,Most,M
T412117,15.59,3000-11-08,night,1090,8300,Most,M
T412117,6.02,3000-11-09,day,1090,8300,Most,M
T412117,24.53,3000-11-09,night,1090,8300,Most,M
T412117,27.06,3000-11-10,day,1090,8300,Most,M
T412117,11.13,3000-11-10,night,1090,8300,Most,M
T412117,13.26,3000-11-11,day,1090,8300,Most,M
T412117,23.45,3000-11-11,night,1090,8300,Most,M
T412117,17.93,3000-11-12,night,1090,8300,Most,M
T412117,3.97,3000-11-13,day,1090,8300,Most,M
T412117,22.36,3000-11-13,night,1090,8300,Most,M
T412117,18.74,3000-11-15,night,1090,8300,Most,M
T412117,3.84,3000-11-16,day,1090,8300,Most,M
T412117,17.11,3000-11-16,night,1090,8300,Most,M
T412117,4.98,3000-11-17,day,1090,8300,Most,M
T412117,25.3,3000-11-17,night,1090,8300,Most,M
T412117,2.7,3000-11-18,day,1090,8300,Most,M
T412117,10.43,3000-11-18,night,1090,8300,Most,M
T412117,2.9,3000-11-19,day,1090,8300,Most,M
T412117,14.56,3000-11-19,night,1090,8300,Most,M
T412117,1.5,3000-11-20,day,1090,8300,Most,M
T412123,4.02,3000-06-01,night,935,4460,Most,F
T412123,1.95,3000-06-02,day,935,4460,Most,F
T412123,3.61,3000-06-02,night,935,4460,Most,F
T412123,1.4,3000-06-03,day,935,4460,Most,F
T412123,2.87,3000-06-03,night,935,4460,Most,F
T412123,1.36,3000-06-04,day,935,4460,Most,F
T412123,2,3000-06-04,night,935,4460,Most,F
T412123,2.86,3000-06-07,day,935,4460,Most,F
T412123,20.43,3000-06-09,night,935,4460,Most,F
T412123,6.94,3000-06-10,night,935,4460,Most,F
T412123,7.57,3000-06-11,day,935,4460,Most,F
T412123,15.21,3000-06-11,night,935,4460,Most,F
T412123,1.31,3000-06-12,day,935,4460,Most,F
T412123,3.16,3000-06-13,night,935,4460,Most,F
T412123,10.24,3000-06-14,night,935,4460,Most,F
T412123,1.53,3000-06-15,night,935,4460,Most,F
T412123,1.56,3000-06-16,day,935,4460,Most,F
T412123,7,3000-06-16,night,935,4460,Most,F
T412123,8.64,3000-06-17,day,935,4460,Most,F
T412123,22.94,3000-06-17,night,935,4460,Most,F
T412123,2.58,3000-06-18,day,935,4460,Most,F
T412123,43.64,3000-06-18,night,935,4460,Most,F
T412123,1.81,3000-06-19,day,935,4460,Most,F
T412123,47.68,3000-06-19,night,935,4460,Most,F
T412123,5.69,3000-06-20,day,935,4460,Most,F
T412123,39.69,3000-06-20,night,935,4460,Most,F
T412123,4.48,3000-06-21,day,935,4460,Most,F
T412123,23.25,3000-06-21,night,935,4460,Most,F
T412123,26.89,3000-06-22,day,935,4460,Most,F
T412123,17.24,3000-06-22,night,935,4460,Most,F
T412123,59.93,3000-06-23,day,935,4460,Most,F
T412123,28.38,3000-06-23,night,935,4460,Most,F
T412123,24.17,3000-06-24,day,935,4460,Most,F
T412123,11.97,3000-06-24,night,935,4460,Most,F
T412123,29,3000-06-25,day,935,4460,Most,F
T412123,6.34,3000-06-26,day,935,4460,Most,F
T412123,4.35,3000-06-26,night,935,4460,Most,F
T412123,13.62,3000-06-27,day,935,4460,Most,F
T412123,32.11,3000-06-27,night,935,4460,Most,F
T412123,51.28,3000-06-28,day,935,4460,Most,F
T412123,39.38,3000-06-28,night,935,4460,Most,F
T412123,20.59,3000-06-29,day,935,4460,Most,F
T412123,15.4,3000-06-29,night,935,4460,Most,F
T412123,7.47,3000-06-30,day,935,4460,Most,F
T412123,6.88,3000-06-30,night,935,4460,Most,F
T412123,7.02,3000-07-03,night,935,4460,Most,F
T412123,33.36,3000-07-06,day,935,4460,Most,F
T412123,13.46,3000-07-06,night,935,4460,Most,F
T412123,6.54,3000-07-07,day,935,4460,Most,F
T412123,8.02,3000-07-07,night,935,4460,Most,F
T412123,6.7,3000-07-08,day,935,4460,Most,F
T412123,33.52,3000-07-08,night,935,4460,Most,F
T412123,8.46,3000-07-09,day,935,4460,Most,F
T412123,41.28,3000-07-09,night,935,4460,Most,F
T412123,14.5,3000-07-10,day,935,4460,Most,F
T412123,38.44,3000-07-10,night,935,4460,Most,F
T412123,4.59,3000-07-11,day,935,4460,Most,F
T412123,16.99,3000-07-11,night,935,4460,Most,F
T412123,31.24,3000-07-12,day,935,4460,Most,F
T412123,14.58,3000-07-12,night,935,4460,Most,F
T412123,25.44,3000-07-13,day,935,4460,Most,F
T412123,38.24,3000-07-13,night,935,4460,Most,F
T412123,5.54,3000-07-14,day,935,4460,Most,F
T412123,9.94,3000-07-14,night,935,4460,Most,F
T412123,9.16,3000-07-15,day,935,4460,Most,F
T412123,26.98,3000-07-15,night,935,4460,Most,F
T412123,7.28,3000-07-16,day,935,4460,Most,F
T412123,26.75,3000-07-16,night,935,4460,Most,F
T412123,8.68,3000-07-17,night,935,4460,Most,F
T412123,3.3,3000-07-18,day,935,4460,Most,F
T412123,21.05,3000-07-18,night,935,4460,Most,F
T412123,4.01,3000-07-19,day,935,4460,Most,F
T412123,22.81,3000-07-19,night,935,4460,Most,F
T412123,25.71,3000-07-20,night,935,4460,Most,F
T412123,38.62,3000-07-21,night,935,4460,Most,F
T412123,24.05,3000-07-22,night,935,4460,Most,F
T412123,23.25,3000-07-23,day,935,4460,Most,F
T412123,38.19,3000-07-23,night,935,4460,Most,F
T412123,7.74,3000-07-24,day,935,4460,Most,F
T412123,46.46,3000-07-24,night,935,4460,Most,F
T412123,27.07,3000-07-25,night,935,4460,Most,F
T412123,6.62,3000-07-26,night,935,4460,Most,F
T412123,18.33,3000-07-27,night,935,4460,Most,F
T412123,16.41,3000-07-28,night,935,4460,Most,F
T412123,6.87,3000-07-29,night,935,4460,Most,F
T412123,7.42,3000-07-30,night,935,4460,Most,F
T412123,17.82,3000-07-31,night,935,4460,Most,F
T412123,29.59,3000-08-01,night,935,4460,Most,F
T412123,6.03,3000-08-02,day,935,4460,Most,F
T412123,18.8,3000-08-02,night,935,4460,Most,F
T412123,11.71,3000-08-03,night,935,4460,Most,F
T412123,13.91,3000-08-04,night,935,4460,Most,F
T412123,3.08,3000-08-05,night,935,4460,Most,F
T412123,24.49,3000-08-06,night,935,4460,Most,F
T412123,8.14,3000-08-08,night,935,4460,Most,F
T412123,3.09,3000-08-09,day,935,4460,Most,F
T412123,11.97,3000-08-09,night,935,4460,Most,F
T412123,4.98,3000-08-10,night,935,4460,Most,F
T412123,4.88,3000-08-11,night,935,4460,Most,F
T412123,3.73,3000-08-12,night,935,4460,Most,F
T412123,4.93,3000-08-13,night,935,4460,Most,F
T412123,2.71,3000-08-14,night,935,4460,Most,F
T412123,2.33,3000-08-15,night,935,4460,Most,F
T412123,4.9,3000-08-16,day,935,4460,Most,F
T412123,2.82,3000-08-16,night,935,4460,Most,F
T412123,4.31,3000-08-17,day,935,4460,Most,F
T412123,3.11,3000-08-17,night,935,4460,Most,F
T412123,8.14,3000-08-18,night,935,4460,Most,F
T412123,3.52,3000-08-19,day,935,4460,Most,F
T412123,12.84,3000-08-19,night,935,4460,Most,F
T412123,3.23,3000-08-20,night,935,4460,Most,F
T412123,11.66,3000-08-21,night,935,4460,Most,F
T412123,13.17,3000-08-22,night,935,4460,Most,F
T412123,3.25,3000-08-23,day,935,4460,Most,F
T412123,3.28,3000-08-23,night,935,4460,Most,F
T412123,3.4,3000-08-24,day,935,4460,Most,F
T412123,2.49,3000-08-24,night,935,4460,Most,F
T412123,5.67,3000-08-25,night,935,4460,Most,F
T412123,5.94,3000-08-26,night,935,4460,Most,F
T412123,6.08,3000-08-27,night,935,4460,Most,F
T412123,4.64,3000-08-28,night,935,4460,Most,F
T412123,4.19,3000-08-29,night,935,4460,Most,F
T412123,5.19,3000-09-01,night,935,4460,Most,F
T412123,7.57,3000-09-02,night,935,4460,Most,F
T412123,8.05,3000-09-10,night,935,4460,Most,F
T412123,7.65,3000-09-12,night,935,4460,Most,F
T412123,7.72,3000-09-13,night,935,4460,Most,F
T412123,3.61,3000-09-14,night,935,4460,Most,F
T412123,5.7,3000-09-17,day,935,4460,Most,F
T412123,25.29,3000-09-17,night,935,4460,Most,F
T412123,19.44,3000-09-18,night,935,4460,Most,F
T412123,3.6,3000-09-19,day,935,4460,Most,F
T412123,31.77,3000-09-19,night,935,4460,Most,F
T412123,19.13,3000-09-20,night,935,4460,Most,F
T412123,2.68,3000-09-22,day,935,4460,Most,F
T412123,21.31,3000-09-22,night,935,4460,Most,F
T412123,9.14,3000-09-23,night,935,4460,Most,F
T412123,26.41,3000-09-24,night,935,4460,Most,F
T412123,7.94,3000-10-01,night,935,4460,Most,F
T412123,21.48,3000-10-03,night,935,4460,Most,F
T412123,27.08,3000-10-04,day,935,4460,Most,F
T412123,18.97,3000-10-04,night,935,4460,Most,F
T412123,3.12,3000-10-05,day,935,4460,Most,F
T412123,14.22,3000-10-05,night,935,4460,Most,F
T412123,5.35,3000-10-06,day,935,4460,Most,F
T412123,21.14,3000-10-06,night,935,4460,Most,F
T412123,21.82,3000-10-07,day,935,4460,Most,F
T412123,41.63,3000-10-07,night,935,4460,Most,F
T412123,3.23,3000-10-08,day,935,4460,Most,F
T412123,21.71,3000-10-08,night,935,4460,Most,F
T412123,9.81,3000-10-11,night,935,4460,Most,F
T412123,2.93,3000-10-12,day,935,4460,Most,F
T412123,9.38,3000-10-14,day,935,4460,Most,F
T412123,10.67,3000-10-14,night,935,4460,Most,F
T412123,13.01,3000-10-15,day,935,4460,Most,F
T412123,19.72,3000-10-15,night,935,4460,Most,F
T412123,5.79,3000-10-16,day,935,4460,Most,F
T412123,21.23,3000-10-16,night,935,4460,Most,F
T412123,8.3,3000-10-17,night,935,4460,Most,F
T412123,7.63,3000-10-19,night,935,4460,Most,F
T412123,1.94,3000-10-20,night,935,4460,Most,F
T412123,7.85,3000-10-21,night,935,4460,Most,F
T412123,2.94,3000-10-22,night,935,4460,Most,F
T412123,12.08,3000-10-23,night,935,4460,Most,F
T412123,9.31,3000-10-24,night,935,4460,Most,F
T412123,2.15,3000-10-25,day,935,4460,Most,F
T412123,9.76,3000-10-25,night,935,4460,Most,F
T412123,3.85,3000-10-26,day,935,4460,Most,F
T412123,15.07,3000-10-26,night,935,4460,Most,F
T412123,23.79,3000-10-27,night,935,4460,Most,F
T412123,2.96,3000-10-28,day,935,4460,Most,F
T412123,14.63,3000-10-28,night,935,4460,Most,F
T412123,15.03,3000-10-29,night,935,4460,Most,F
T412123,15.45,3000-10-30,night,935,4460,Most,F
T412123,4.3,3000-10-31,day,935,4460,Most,F
T412123,9.33,3000-10-31,night,935,4460,Most,F
T412123,3.27,3000-11-01,night,935,4460,Most,F
T412123,3.42,3000-11-02,night,935,4460,Most,F
T412123,1.9,3000-11-03,night,935,4460,Most,F
T412123,2.45,3000-11-04,night,935,4460,Most,F
T412123,2.8,3000-11-05,day,935,4460,Most,F
T412123,4.43,3000-11-05,night,935,4460,Most,F
T412123,15.15,3000-11-06,night,935,4460,Most,F
T412123,4.08,3000-11-07,night,935,4460,Most,F
T412123,1.98,3000-11-09,night,935,4460,Most,F
T412123,17.53,3000-11-10,night,935,4460,Most,F
T412123,10.42,3000-11-11,night,935,4460,Most,F
T412123,8.01,3000-11-12,night,935,4460,Most,F
T412123,7.96,3000-11-13,night,935,4460,Most,F
T412123,3.74,3000-11-14,day,935,4460,Most,F
T412123,4.83,3000-11-14,night,935,4460,Most,F
T412123,3.71,3000-11-15,day,935,4460,Most,F
T412123,26.88,3000-11-15,night,935,4460,Most,F
T412123,10.98,3000-11-16,night,935,4460,Most,F
T412123,2.92,3000-11-17,day,935,4460,Most,F
T412123,2.6,3000-11-17,night,935,4460,Most,F
T412123,1.16,3000-11-18,day,935,4460,Most,F
T412123,14.41,3000-11-18,night,935,4460,Most,F
T412123,8.82,3000-11-19,night,935,4460,Most,F
T412123,11.1,3000-11-20,day,935,4460,Most,F
T412123,17.96,3000-11-20,night,935,4460,Most,F
T412124,3.23,3000-06-01,night,890,3400,Most,F
