fishid,pr_pel_mean,date,diel_period,tl_mm,weight_g,lake,sex
T449318_1,0.879587894397939,3000-11-11,night,1020,7300,Rimov,M
T449318_1,0.968789013732834,3000-11-11,day,1020,7300,Rimov,M
T449318_1,0.968340611353712,3000-11-12,night,1020,7300,Rimov,M
T449318_1,0.949367088607595,3000-11-12,day,1020,7300,Rimov,M
T449318_1,0.994556765163297,3000-11-13,night,1020,7300,Rimov,M
T449318_1,0.964088397790055,3000-11-13,day,1020,7300,Rimov,M
T449318_1,0.994987468671679,3000-11-14,night,1020,7300,Rimov,M
T449318_1,0.963276836158192,3000-11-14,day,1020,7300,Rimov,M
T449318_1,0.979937304075235,3000-11-15,night,1020,7300,Rimov,M
T449318_1,0.695345557122708,3000-11-15,day,1020,7300,Rimov,M
T449318_1,0.99364896073903,3000-11-16,night,1020,7300,Rimov,M
T449318_1,1,3000-11-16,day,1020,7300,Rimov,M
T449318_1,0.997186268992684,3000-11-17,night,1020,7300,Rimov,M
T449318_1,0.973767051416579,3000-11-17,day,1020,7300,Rimov,M
T449318_1,0.987925356750823,3000-11-18,night,1020,7300,Rimov,M
T449318_1,1,3000-11-18,day,1020,7300,Rimov,M
T449318_1,0.961101137043686,3000-11-19,night,1020,7300,Rimov,M
T449318_1,0.983853606027987,3000-11-19,day,1020,7300,Rimov,M
T449318_1,0.982296137339056,3000-11-20,night,1020,7300,Rimov,M
T449318_1,0.980353634577603,3000-11-20,day,1020,7300,Rimov,M
T449319_1,0.583333333333333,3000-06-01,night,1070,7700,Rimov,M
T449319_1,0.456521739130435,3000-06-01,day,1070,7700,Rimov,M
T449319_1,0.666666666666667,3000-06-02,night,1070,7700,Rimov,M
T449319_1,1,3000-06-03,day,1070,7700,Rimov,M
T449319_1,0.818181818181818,3000-06-03,night,1070,7700,Rimov,M
T449319_1,0.571428571428571,3000-06-04,day,1070,7700,Rimov,M
T449319_1,0.211538461538462,3000-06-04,night,1070,7700,Rimov,M
T449319_1,0.530612244897959,3000-06-05,night,1070,7700,Rimov,M
T449319_1,1,3000-06-05,day,1070,7700,Rimov,M
T449319_1,0.103092783505155,3000-06-07,day,1070,7700,Rimov,M
T449319_1,0.722222222222222,3000-06-07,night,1070,7700,Rimov,M
T449319_1,0.0946882217090069,3000-06-08,night,1070,7700,Rimov,M
T449319_1,0.0262390670553936,3000-06-08,day,1070,7700,Rimov,M
T449319_1,0.167763157894737,3000-06-09,night,1070,7700,Rimov,M
T449319_1,0.0231660231660232,3000-06-09,day,1070,7700,Rimov,M
T449319_1,0.346938775510204,3000-06-10,night,1070,7700,Rimov,M
T449319_1,0.356164383561644,3000-06-10,day,1070,7700,Rimov,M
T449319_1,0.0440528634361234,3000-06-11,night,1070,7700,Rimov,M
T449319_1,0.231270358306189,3000-06-11,day,1070,7700,Rimov,M
T449319_1,0.664233576642336,3000-06-12,night,1070,7700,Rimov,M
T449319_1,0.636245110821382,3000-06-13,night,1070,7700,Rimov,M
T449319_1,0.526034712950601,3000-06-13,day,1070,7700,Rimov,M
T449319_1,0.560047562425684,3000-06-14,night,1070,7700,Rimov,M
T449319_1,0.0362694300518135,3000-06-14,day,1070,7700,Rimov,M
T449319_1,0.0994764397905759,3000-06-15,night,1070,7700,Rimov,M
T449319_1,0.00328947368421053,3000-06-15,day,1070,7700,Rimov,M
T449319_1,0.898989898989899,3000-06-16,night,1070,7700,Rimov,M
T449319_1,0.111111111111111,3000-06-16,day,1070,7700,Rimov,M
T449319_1,0.102373887240356,3000-06-17,night,1070,7700,Rimov,M
T449319_1,0.0132501948558067,3000-06-17,day,1070,7700,Rimov,M
T449319_1,0.288381742738589,3000-06-18,night,1070,7700,Rimov,M
T449319_1,0.00842105263157895,3000-06-18,day,1070,7700,Rimov,M
T449319_1,0.173469387755102,3000-06-19,night,1070,7700,Rimov,M
T449319_1,0.00793650793650794,3000-06-19,day,1070,7700,Rimov,M
T449319_1,0.372950819672131,3000-06-20,night,1070,7700,Rimov,M
T449319_1,0.100719424460432,3000-06-20,day,1070,7700,Rimov,M
T449319_1,0.763157894736842,3000-06-21,night,1070,7700,Rimov,M
T449319_1,0.641025641025641,3000-06-21,day,1070,7700,Rimov,M
T449319_1,0.832116788321168,3000-06-22,night,1070,7700,Rimov,M
T449319_1,0.237113402061856,3000-06-22,day,1070,7700,Rimov,M
T449319_1,0.930470347648262,3000-06-23,night,1070,7700,Rimov,M
T449319_1,0.867052023121387,3000-06-23,day,1070,7700,Rimov,M
T449319_1,0.740932642487047,3000-06-24,night,1070,7700,Rimov,M
T449319_1,0.00858369098712446,3000-06-24,day,1070,7700,Rimov,M
T449319_1,0.76948051948052,3000-06-25,night,1070,7700,Rimov,M
T449319_1,0.444639718804921,3000-06-25,day,1070,7700,Rimov,M
T449319_1,0.791935483870968,3000-06-26,night,1070,7700,Rimov,M
T449319_1,0.298765432098765,3000-06-26,day,1070,7700,Rimov,M
T449319_1,0.76126878130217,3000-06-27,night,1070,7700,Rimov,M
T449319_1,0.0114613180515759,3000-06-27,day,1070,7700,Rimov,M
T449319_1,0.599221789883269,3000-06-28,night,1070,7700,Rimov,M
T449319_1,0.06875,3000-06-28,day,1070,7700,Rimov,M
T449319_1,0.696969696969697,3000-06-29,night,1070,7700,Rimov,M
T449319_1,0.0564516129032258,3000-06-29,day,1070,7700,Rimov,M
T449319_1,0.661716171617162,3000-06-30,night,1070,7700,Rimov,M
T449319_1,0.0158102766798419,3000-06-30,day,1070,7700,Rimov,M
T449319_1,0.683236994219653,3000-07-01,night,1070,7700,Rimov,M
T449319_1,0.0799373040752351,3000-07-01,day,1070,7700,Rimov,M
T449319_1,0.786934673366834,3000-07-02,night,1070,7700,Rimov,M
T449319_1,0.0233853006681515,3000-07-02,day,1070,7700,Rimov,M
T449319_1,0.708333333333333,3000-07-03,night,1070,7700,Rimov,M
T449319_1,0.0868621064060804,3000-07-03,day,1070,7700,Rimov,M
T449319_1,0.552709359605911,3000-07-04,night,1070,7700,Rimov,M
T449319_1,0.0276923076923077,3000-07-04,day,1070,7700,Rimov,M
T449319_1,0.360330578512397,3000-07-05,night,1070,7700,Rimov,M
T449319_1,0.0609981515711645,3000-07-05,day,1070,7700,Rimov,M
T449319_1,0.70440251572327,3000-07-06,night,1070,7700,Rimov,M
T449319_1,0.289156626506024,3000-07-06,day,1070,7700,Rimov,M
T449319_1,0.786842105263158,3000-07-07,night,1070,7700,Rimov,M
T449319_1,0.238095238095238,3000-07-07,day,1070,7700,Rimov,M
T449319_1,0.83954802259887,3000-07-08,night,1070,7700,Rimov,M
T449319_1,0.0975,3000-07-08,day,1070,7700,Rimov,M
T449319_1,0.774030354131535,3000-07-09,night,1070,7700,Rimov,M
T449319_1,0.788778877887789,3000-07-10,night,1070,7700,Rimov,M
T449319_1,0.16,3000-07-10,day,1070,7700,Rimov,M
T449319_1,0.927927927927928,3000-07-11,night,1070,7700,Rimov,M
T449319_1,0.0162748643761302,3000-07-11,day,1070,7700,Rimov,M
T449319_1,0.816979051819184,3000-07-12,night,1070,7700,Rimov,M
T449319_1,0.028322440087146,3000-07-12,day,1070,7700,Rimov,M
T449319_1,0.746869409660107,3000-07-13,night,1070,7700,Rimov,M
T449319_1,0.00912863070539419,3000-07-13,day,1070,7700,Rimov,M
T449319_1,0.833333333333333,3000-07-14,night,1070,7700,Rimov,M
T449319_1,0.0540175557056043,3000-07-14,day,1070,7700,Rimov,M
T449319_1,0.891304347826087,3000-07-15,night,1070,7700,Rimov,M
T449319_1,0.0866013071895425,3000-07-15,day,1070,7700,Rimov,M
T449319_1,0.706832298136646,3000-07-16,night,1070,7700,Rimov,M
T449319_1,0.0137931034482759,3000-07-16,day,1070,7700,Rimov,M
T449319_1,0.905194805194805,3000-07-17,night,1070,7700,Rimov,M
T449319_1,0.00968188105117566,3000-07-17,day,1070,7700,Rimov,M
T449319_1,0.809701492537313,3000-07-18,night,1070,7700,Rimov,M
T449319_1,0.0427698574338086,3000-07-18,day,1070,7700,Rimov,M
T449319_1,0.746594005449591,3000-07-19,night,1070,7700,Rimov,M
T449319_1,0.0277777777777778,3000-07-19,day,1070,7700,Rimov,M
T449319_1,0.722334004024145,3000-07-20,night,1070,7700,Rimov,M
T449319_1,0.453027139874739,3000-07-21,night,1070,7700,Rimov,M
T449319_1,0.00764818355640535,3000-07-21,day,1070,7700,Rimov,M
T449319_1,0.862921348314607,3000-07-22,night,1070,7700,Rimov,M
T449319_1,0.0829015544041451,3000-07-22,day,1070,7700,Rimov,M
T449319_1,0.721485411140584,3000-07-23,night,1070,7700,Rimov,M
T449319_1,0.866402116402117,3000-07-24,night,1070,7700,Rimov,M
T449319_1,0.00650557620817844,3000-07-24,day,1070,7700,Rimov,M
T449319_1,0.872665534804754,3000-07-25,night,1070,7700,Rimov,M
T449319_1,0.0940233236151603,3000-07-25,day,1070,7700,Rimov,M
T449319_1,0.867521367521368,3000-07-27,day,1070,7700,Rimov,M
T449319_1,0.946635730858469,3000-07-27,night,1070,7700,Rimov,M
T449319_1,0.756658595641647,3000-07-28,night,1070,7700,Rimov,M
T449319_1,0.18717683557394,3000-07-28,day,1070,7700,Rimov,M
T449319_1,0.967320261437908,3000-07-29,night,1070,7700,Rimov,M
T449319_1,0.0651162790697674,3000-07-29,day,1070,7700,Rimov,M
T449319_1,0.784,3000-07-30,night,1070,7700,Rimov,M
T449319_1,0.0263157894736842,3000-07-30,day,1070,7700,Rimov,M
T449319_1,0.792452830188679,3000-07-31,night,1070,7700,Rimov,M
T449319_1,0.875,3000-08-02,night,1070,7700,Rimov,M
T449319_1,0.922077922077922,3000-08-03,night,1070,7700,Rimov,M
T449319_1,0.599250936329588,3000-08-04,night,1070,7700,Rimov,M
T449319_1,0.56,3000-08-04,day,1070,7700,Rimov,M
T449319_1,0.8,3000-08-05,night,1070,7700,Rimov,M
T449319_1,0.327044025157233,3000-08-05,day,1070,7700,Rimov,M
T449319_1,0.856179775280899,3000-08-06,night,1070,7700,Rimov,M
T449319_1,0.764423076923077,3000-08-07,night,1070,7700,Rimov,M
T449319_1,0.35258358662614,3000-08-07,day,1070,7700,Rimov,M
T449319_1,0.792253521126761,3000-08-08,night,1070,7700,Rimov,M
T449319_1,0.264705882352941,3000-08-08,day,1070,7700,Rimov,M
T449319_1,0.8559670781893,3000-08-09,night,1070,7700,Rimov,M
T449319_1,0.0816326530612245,3000-08-09,day,1070,7700,Rimov,M
T449319_1,0.646802325581395,3000-08-10,night,1070,7700,Rimov,M
T449319_1,0.0432098765432099,3000-08-10,day,1070,7700,Rimov,M
T449319_1,0.8,3000-08-11,night,1070,7700,Rimov,M
T449319_1,0.674373795761079,3000-08-12,night,1070,7700,Rimov,M
T449319_1,0.641109298531811,3000-08-13,night,1070,7700,Rimov,M
T449319_1,0.0597826086956522,3000-08-13,day,1070,7700,Rimov,M
T449319_1,0.463949843260188,3000-08-14,night,1070,7700,Rimov,M
T449319_1,0.344827586206897,3000-08-14,day,1070,7700,Rimov,M
T449319_1,0.180722891566265,3000-08-15,night,1070,7700,Rimov,M
T449319_1,0.180555555555556,3000-08-15,day,1070,7700,Rimov,M
T449319_1,0.1875,3000-08-16,day,1070,7700,Rimov,M
T449319_1,0.241463414634146,3000-08-16,night,1070,7700,Rimov,M
T449319_1,0.0287769784172662,3000-08-17,night,1070,7700,Rimov,M
T449319_1,0.0458715596330275,3000-08-17,day,1070,7700,Rimov,M
T449319_1,0.297297297297297,3000-08-18,night,1070,7700,Rimov,M
T449319_1,0.119453924914676,3000-08-19,day,1070,7700,Rimov,M
T449319_1,0.020501138952164,3000-08-19,night,1070,7700,Rimov,M
T449319_1,0.457456541628545,3000-08-20,night,1070,7700,Rimov,M
T449319_1,0.0169491525423729,3000-08-20,day,1070,7700,Rimov,M
T449319_1,0.893744644387318,3000-08-21,night,1070,7700,Rimov,M
T449319_1,0.032345013477089,3000-08-21,day,1070,7700,Rimov,M
T449319_1,0.859211584875302,3000-08-22,night,1070,7700,Rimov,M
T449319_1,0.00242718446601942,3000-08-22,day,1070,7700,Rimov,M
T449319_1,0.949181739879414,3000-08-23,night,1070,7700,Rimov,M
T449319_1,0.0153061224489796,3000-08-23,day,1070,7700,Rimov,M
T449319_1,0.997235023041475,3000-08-24,night,1070,7700,Rimov,M
T449319_1,0.397321428571429,3000-08-24,day,1070,7700,Rimov,M
T449319_1,0.977294228949858,3000-08-25,night,1070,7700,Rimov,M
T449319_1,0.910761154855643,3000-08-25,day,1070,7700,Rimov,M
T449319_1,0.798283261802575,3000-08-26,night,1070,7700,Rimov,M
T449319_1,0.0051413881748072,3000-08-26,day,1070,7700,Rimov,M
T449319_1,0.921480144404332,3000-08-27,night,1070,7700,Rimov,M
T449319_1,0.211764705882353,3000-08-27,day,1070,7700,Rimov,M
T449319_1,0.93780573025856,3000-08-28,night,1070,7700,Rimov,M
T449319_1,0.410404624277457,3000-08-28,day,1070,7700,Rimov,M
T449319_1,0.880717488789238,3000-08-29,night,1070,7700,Rimov,M
T449319_1,0.0733197556008147,3000-08-29,day,1070,7700,Rimov,M
T449319_1,0.949709864603482,3000-08-30,night,1070,7700,Rimov,M
T449319_1,0.232876712328767,3000-08-30,day,1070,7700,Rimov,M
T449319_1,0.968539325842697,3000-08-31,night,1070,7700,Rimov,M
T449319_1,1,3000-08-31,day,1070,7700,Rimov,M
T449319_1,0.978371501272265,3000-09-01,night,1070,7700,Rimov,M
T449319_1,0.600502512562814,3000-09-01,day,1070,7700,Rimov,M
T449319_1,0.787481804949054,3000-09-02,night,1070,7700,Rimov,M
T449319_1,0.205327413984462,3000-09-02,day,1070,7700,Rimov,M
T449319_1,0.936475409836066,3000-09-03,night,1070,7700,Rimov,M
T449319_1,0.384836852207294,3000-09-03,day,1070,7700,Rimov,M
T449319_1,0.864016736401674,3000-09-04,night,1070,7700,Rimov,M
T449319_1,0.00480769230769231,3000-09-04,day,1070,7700,Rimov,M
T449319_1,0.926591760299625,3000-09-05,night,1070,7700,Rimov,M
T449319_1,0.106299212598425,3000-09-05,day,1070,7700,Rimov,M
T449319_1,0.666916729182296,3000-09-06,night,1070,7700,Rimov,M
T449319_1,0.00589970501474926,3000-09-06,day,1070,7700,Rimov,M
T449319_1,0.483849259757739,3000-09-07,night,1070,7700,Rimov,M
T449319_1,0.00263620386643234,3000-09-07,day,1070,7700,Rimov,M
T449319_1,0.585585585585586,3000-09-08,night,1070,7700,Rimov,M
T449319_1,0.0209059233449477,3000-09-08,day,1070,7700,Rimov,M
T449319_1,0.596209912536443,3000-09-09,night,1070,7700,Rimov,M
T449319_1,0.00394477317554241,3000-09-09,day,1070,7700,Rimov,M
T449319_1,0.57514450867052,3000-09-10,night,1070,7700,Rimov,M
T449319_1,0.0217391304347826,3000-09-10,day,1070,7700,Rimov,M
T449319_1,0.547915142648135,3000-09-11,night,1070,7700,Rimov,M
T449319_1,0.0914687774846086,3000-09-11,day,1070,7700,Rimov,M
T449319_1,0.476190476190476,3000-09-12,night,1070,7700,Rimov,M
T449319_1,0.0899808551372048,3000-09-12,day,1070,7700,Rimov,M
T449319_1,0.49083215796897,3000-09-13,night,1070,7700,Rimov,M
T449319_1,0.132101300479124,3000-09-13,day,1070,7700,Rimov,M
T449319_1,0.70855614973262,3000-09-14,night,1070,7700,Rimov,M
T449319_1,0.0961995249406176,3000-09-14,day,1070,7700,Rimov,M
T449319_1,0.443986820428336,3000-09-15,night,1070,7700,Rimov,M
T449319_1,0.0115894039735099,3000-09-15,day,1070,7700,Rimov,M
T449319_1,0.5,3000-09-16,night,1070,7700,Rimov,M
T449319_1,0.00242865816636308,3000-09-16,day,1070,7700,Rimov,M
T449319_1,0.400837988826816,3000-09-17,night,1070,7700,Rimov,M
T449319_1,0.0251798561151079,3000-09-17,day,1070,7700,Rimov,M
T449319_1,0.42058562555457,3000-09-18,night,1070,7700,Rimov,M
T449319_1,0.064659977703456,3000-09-18,day,1070,7700,Rimov,M
T449319_1,0.302785265049416,3000-09-19,night,1070,7700,Rimov,M
T449319_1,0.167192429022082,3000-09-19,day,1070,7700,Rimov,M
T449319_1,0.0428396572827417,3000-09-20,night,1070,7700,Rimov,M
T449319_1,0.108216432865731,3000-09-20,day,1070,7700,Rimov,M
T449319_1,0.0446168768186227,3000-09-21,night,1070,7700,Rimov,M
T449319_1,0.0926756352765321,3000-09-21,day,1070,7700,Rimov,M
T449319_1,0.0420098846787479,3000-09-22,night,1070,7700,Rimov,M
T449319_1,0.0765456329735034,3000-09-22,day,1070,7700,Rimov,M
T449319_1,0.54,3000-09-23,night,1070,7700,Rimov,M
T449319_1,0.638020833333333,3000-09-23,day,1070,7700,Rimov,M
T449319_1,0.575955265610438,3000-09-24,night,1070,7700,Rimov,M
T449319_1,0.0717131474103586,3000-09-24,day,1070,7700,Rimov,M
T449319_1,0.0243055555555556,3000-09-25,night,1070,7700,Rimov,M
T449319_1,0.0714285714285714,3000-09-25,day,1070,7700,Rimov,M
T449319_1,1,3000-09-27,day,1070,7700,Rimov,M
T449319_1,0.84789644012945,3000-09-27,night,1070,7700,Rimov,M
T449319_1,0.553648068669528,3000-09-28,night,1070,7700,Rimov,M
T449319_1,0.0308370044052863,3000-09-28,day,1070,7700,Rimov,M
T449319_1,0.599830076465591,3000-09-29,night,1070,7700,Rimov,M
T449319_1,0.593220338983051,3000-09-29,day,1070,7700,Rimov,M
T449319_1,0.164930555555556,3000-09-30,night,1070,7700,Rimov,M
T449319_1,0.0621468926553672,3000-09-30,day,1070,7700,Rimov,M
T449319_1,0.162538699690402,3000-10-01,night,1070,7700,Rimov,M
T449319_1,0.167441860465116,3000-10-01,day,1070,7700,Rimov,M
T449319_1,0.714174454828661,3000-10-02,night,1070,7700,Rimov,M
T449319_1,0.0714285714285714,3000-10-02,day,1070,7700,Rimov,M
T449319_1,0.973821989528796,3000-10-03,night,1070,7700,Rimov,M
T449319_1,0.576589595375723,3000-10-03,day,1070,7700,Rimov,M
T449319_1,0.51568894952251,3000-10-04,night,1070,7700,Rimov,M
T449319_1,0.138114209827357,3000-10-04,day,1070,7700,Rimov,M
T449319_1,0.672043010752688,3000-10-05,night,1070,7700,Rimov,M
T449319_1,0.0651340996168582,3000-10-05,day,1070,7700,Rimov,M
T449319_1,0.327176781002639,3000-10-06,night,1070,7700,Rimov,M
T449319_1,0.0826140567200987,3000-10-06,day,1070,7700,Rimov,M
T449319_1,0.172281776416539,3000-10-07,night,1070,7700,Rimov,M
T449319_1,0.0333761232349166,3000-10-07,day,1070,7700,Rimov,M
T449319_1,0.54639175257732,3000-10-08,night,1070,7700,Rimov,M
T449319_1,0.219323671497585,3000-10-08,day,1070,7700,Rimov,M
T449319_1,0.718854097268488,3000-10-09,night,1070,7700,Rimov,M
T449319_1,0.112936344969199,3000-10-09,day,1070,7700,Rimov,M
T449319_1,0.455847255369928,3000-10-10,night,1070,7700,Rimov,M
T449319_1,0.37719298245614,3000-10-10,day,1070,7700,Rimov,M
T449319_1,0.391812865497076,3000-10-11,night,1070,7700,Rimov,M
T449319_1,0.225,3000-10-11,day,1070,7700,Rimov,M
T449319_1,0.749800159872102,3000-10-12,night,1070,7700,Rimov,M
T449319_1,0.103333333333333,3000-10-12,day,1070,7700,Rimov,M
T449319_1,0.94138418079096,3000-10-13,night,1070,7700,Rimov,M
T449319_1,0.1171875,3000-10-13,day,1070,7700,Rimov,M
T449319_1,0.831814415907208,3000-10-14,night,1070,7700,Rimov,M
T449319_1,0.0252951096121417,3000-10-14,day,1070,7700,Rimov,M
T449319_1,0.579617834394905,3000-10-15,night,1070,7700,Rimov,M
T449319_1,0.0256410256410256,3000-10-15,day,1070,7700,Rimov,M
T449319_1,0.943273905996758,3000-10-16,night,1070,7700,Rimov,M
T449319_1,0.5,3000-10-16,day,1070,7700,Rimov,M
T449319_1,0.828935395814377,3000-10-17,night,1070,7700,Rimov,M
T449319_1,0.016359918200409,3000-10-17,day,1070,7700,Rimov,M
T449319_1,0.784988272087568,3000-10-18,night,1070,7700,Rimov,M
T449319_1,0.285714285714286,3000-10-18,day,1070,7700,Rimov,M
T449319_1,0.79042784626541,3000-10-19,night,1070,7700,Rimov,M
T449319_1,0.280821917808219,3000-10-19,day,1070,7700,Rimov,M
T449319_1,0.88382099827883,3000-10-20,night,1070,7700,Rimov,M
T449319_1,0.0329113924050633,3000-10-20,day,1070,7700,Rimov,M
T449319_1,0.980600750938673,3000-10-21,night,1070,7700,Rimov,M
T449319_1,0.65378421900161,3000-10-21,day,1070,7700,Rimov,M
T449319_1,0.948379351740696,3000-10-22,night,1070,7700,Rimov,M
T449319_1,0.997394136807818,3000-10-22,day,1070,7700,Rimov,M
T449319_1,0.984311446833236,3000-10-23,night,1070,7700,Rimov,M
T449319_1,0.634815515610218,3000-10-23,day,1070,7700,Rimov,M
T449319_1,0.93218085106383,3000-10-24,night,1070,7700,Rimov,M
T449319_1,0.29512893982808,3000-10-24,day,1070,7700,Rimov,M
T449319_1,0.970113568439928,3000-10-25,night,1070,7700,Rimov,M
T449319_1,0.998980632008155,3000-10-25,day,1070,7700,Rimov,M
T449319_1,0.977244772447724,3000-10-26,night,1070,7700,Rimov,M
T449319_1,0.887040280210158,3000-10-26,day,1070,7700,Rimov,M
T449319_1,0.944320712694877,3000-10-27,night,1070,7700,Rimov,M
T449319_1,0.585054080629302,3000-10-27,day,1070,7700,Rimov,M
T449319_1,0.907003444316877,3000-10-28,night,1070,7700,Rimov,M
T449319_1,0.996031746031746,3000-10-28,day,1070,7700,Rimov,M
T449319_1,0.914685314685315,3000-10-29,night,1070,7700,Rimov,M
T449319_1,0.993725490196078,3000-10-29,day,1070,7700,Rimov,M
T449319_1,0.925845932325414,3000-10-30,night,1070,7700,Rimov,M
T449319_1,0.967472118959108,3000-10-30,day,1070,7700,Rimov,M
T449319_1,0.736336336336336,3000-10-31,night,1070,7700,Rimov,M
T449319_1,0.764415156507414,3000-10-31,day,1070,7700,Rimov,M
T449319_1,0.515151515151515,3000-11-01,night,1070,7700,Rimov,M
T449319_1,0.37012987012987,3000-11-01,day,1070,7700,Rimov,M
T449319_1,0.45663852647736,3000-11-02,night,1070,7700,Rimov,M
T449319_1,0.240174672489083,3000-11-02,day,1070,7700,Rimov,M
T449319_1,0.432619212163096,3000-11-03,night,1070,7700,Rimov,M
T449319_1,0.381856540084388,3000-11-03,day,1070,7700,Rimov,M
T449319_1,0.222699386503067,3000-11-04,night,1070,7700,Rimov,M
T449319_1,0.257082896117524,3000-11-04,day,1070,7700,Rimov,M
T449319_1,0.356278366111952,3000-11-05,night,1070,7700,Rimov,M
T449319_1,0.308864265927978,3000-11-05,day,1070,7700,Rimov,M
T449319_1,0.661875945537065,3000-11-06,night,1070,7700,Rimov,M
T449319_1,0.347871235721703,3000-11-06,day,1070,7700,Rimov,M
T449319_1,0.404406538734897,3000-11-07,night,1070,7700,Rimov,M
T449319_1,0.230116648992577,3000-11-07,day,1070,7700,Rimov,M
T449319_1,0.734811957569913,3000-11-08,night,1070,7700,Rimov,M
T449319_1,0.284122562674095,3000-11-08,day,1070,7700,Rimov,M
T449319_1,0.939359267734554,3000-11-09,night,1070,7700,Rimov,M
T449319_1,0.528301886792453,3000-11-09,day,1070,7700,Rimov,M
T449319_1,0.655834564254062,3000-11-10,night,1070,7700,Rimov,M
T449319_1,0.619047619047619,3000-11-10,day,1070,7700,Rimov,M
T449319_1,0.778640776699029,3000-11-11,night,1070,7700,Rimov,M
T449319_1,0.364102564102564,3000-11-11,day,1070,7700,Rimov,M
T449319_1,0.953601953601954,3000-11-12,night,1070,7700,Rimov,M
T449319_1,0.565495207667732,3000-11-12,day,1070,7700,Rimov,M
T449319_1,0.966057441253264,3000-11-13,night,1070,7700,Rimov,M
T449319_1,0.423948220064725,3000-11-13,day,1070,7700,Rimov,M
T449319_1,0.659751037344398,3000-11-14,night,1070,7700,Rimov,M
T449319_1,0.405764966740577,3000-11-14,day,1070,7700,Rimov,M
T449319_1,0.804095563139932,3000-11-15,night,1070,7700,Rimov,M
T449319_1,0.453929539295393,3000-11-15,day,1070,7700,Rimov,M
T449319_1,0.992690058479532,3000-11-16,night,1070,7700,Rimov,M
T449319_1,0.714123006833713,3000-11-16,day,1070,7700,Rimov,M
T449319_1,0.978959025470653,3000-11-17,night,1070,7700,Rimov,M
T449319_1,0.401988636363636,3000-11-17,day,1070,7700,Rimov,M
